date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:47:13	63952/63952	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%22f9d0-602a01c97d780%22	https://smarthr.dreamguystech.com/html/template/assets/plugins/fontawesome/webfonts/fa-regular-400.ttf	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/plugins/fontawesome/webfonts/fa-regular-400.ttf	(from https://smarthr.dreamguystech.com/html/template/assets/plugins/fontawesome/css/all.min.css)
22:47:15	150124/150124	---M--	200	added ('OK')	text/html	etag:%2224a6c-602a01c97d780%22	https://smarthr.dreamguystech.com/html/template/assets/plugins/fontawesome/webfonts/fa-solid-900.woff2	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/plugins/fontawesome/webfonts/fa-solid-900.html	(from https://smarthr.dreamguystech.com/html/template/assets/plugins/fontawesome/css/all.min.css)
22:47:16	394628/394628	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%2260584-602a01c97d780%22	https://smarthr.dreamguystech.com/html/template/assets/plugins/fontawesome/webfonts/fa-solid-900.ttf	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/plugins/fontawesome/webfonts/fa-solid-900.ttf	(from https://smarthr.dreamguystech.com/html/template/assets/plugins/fontawesome/css/all.min.css)
22:47:16	4564/4564	---M--	200	added ('OK')	text/html	etag:%2211d4-602a01c97d780%22	https://smarthr.dreamguystech.com/html/template/assets/plugins/fontawesome/webfonts/fa-v4compatibility.woff2	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/plugins/fontawesome/webfonts/fa-v4compatibility.html	(from https://smarthr.dreamguystech.com/html/template/assets/plugins/fontawesome/css/all.min.css)
22:47:17	10172/10172	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%2227bc-602a01c97d780%22	https://smarthr.dreamguystech.com/html/template/assets/plugins/fontawesome/webfonts/fa-v4compatibility.ttf	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/plugins/fontawesome/webfonts/fa-v4compatibility.ttf	(from https://smarthr.dreamguystech.com/html/template/assets/plugins/fontawesome/css/all.min.css)
22:47:18	156260/156260	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2226264-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/la-brands-400.eot	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/fonts/la-brands-400.eot	(from https://smarthr.dreamguystech.com/html/template/assets/css/line-awesome.min.css)
22:47:19	156260/156260	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2226264-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/la-brands-400.eot?	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/fonts/la-brands-400d41d.eot	(from https://smarthr.dreamguystech.com/html/template/assets/css/line-awesome.min.css)
22:47:19	84772/84772	---M--	200	added ('OK')	text/html	etag:%2214b24-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/la-brands-400.woff2	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/fonts/la-brands-400.html	(from https://smarthr.dreamguystech.com/html/template/assets/css/line-awesome.min.css)
22:47:20	98673/98673	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2218171-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/la-brands-400.woff	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/fonts/la-brands-400.woff	(from https://smarthr.dreamguystech.com/html/template/assets/css/line-awesome.min.css)
22:47:21	156072/156072	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%22261a8-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/la-brands-400.ttf	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/fonts/la-brands-400.ttf	(from https://smarthr.dreamguystech.com/html/template/assets/css/line-awesome.min.css)
22:47:23	928648/928648	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e2b88-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/la-brands-400.svg	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/fonts/la-brands-400.svg	(from https://smarthr.dreamguystech.com/html/template/assets/css/line-awesome.min.css)
22:47:23	33916/33916	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22847c-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/la-regular-400.eot	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/fonts/la-regular-400.eot	(from https://smarthr.dreamguystech.com/html/template/assets/css/line-awesome.min.css)
22:47:24	33916/33916	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22847c-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/la-regular-400.eot?	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/fonts/la-regular-400d41d.eot	(from https://smarthr.dreamguystech.com/html/template/assets/css/line-awesome.min.css)
22:47:24	12900/12900	---M--	200	added ('OK')	text/html	etag:%223264-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/la-regular-400.woff2	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/fonts/la-regular-400.html	(from https://smarthr.dreamguystech.com/html/template/assets/css/line-awesome.min.css)
22:47:25	15489/15489	---MCZ	200	added ('OK')	application/font-woff	etag:W/%223c81-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/la-regular-400.woff	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/fonts/la-regular-400.woff	(from https://smarthr.dreamguystech.com/html/template/assets/css/line-awesome.min.css)
22:47:26	33724/33724	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%2283bc-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/la-regular-400.ttf	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/fonts/la-regular-400.ttf	(from https://smarthr.dreamguystech.com/html/template/assets/css/line-awesome.min.css)
22:47:27	114002/114002	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221bd52-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/la-regular-400.svg	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/fonts/la-regular-400.svg	(from https://smarthr.dreamguystech.com/html/template/assets/css/line-awesome.min.css)
22:47:28	226312/226312	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2237408-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/la-solid-900.eot	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/fonts/la-solid-900.eot	(from https://smarthr.dreamguystech.com/html/template/assets/css/line-awesome.min.css)
22:47:29	226312/226312	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2237408-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/la-solid-900.eot?	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/fonts/la-solid-900d41d.eot	(from https://smarthr.dreamguystech.com/html/template/assets/css/line-awesome.min.css)
22:47:29	96752/96752	---M--	200	added ('OK')	text/html	etag:%22179f0-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/la-solid-900.woff2	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/fonts/la-solid-900.html	(from https://smarthr.dreamguystech.com/html/template/assets/css/line-awesome.min.css)
22:47:31	125421/125421	---MCZ	200	added ('OK')	application/font-woff	etag:W/%221e9ed-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/la-solid-900.woff	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/fonts/la-solid-900.woff	(from https://smarthr.dreamguystech.com/html/template/assets/css/line-awesome.min.css)
22:47:32	226128/226128	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%2237350-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/la-solid-900.ttf	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/fonts/la-solid-900.ttf	(from https://smarthr.dreamguystech.com/html/template/assets/css/line-awesome.min.css)
22:47:33	926045/926045	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e215d-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/la-solid-900.svg	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/fonts/la-solid-900.svg	(from https://smarthr.dreamguystech.com/html/template/assets/css/line-awesome.min.css)
22:47:33	143258/143258	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2222f9a-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/MaterialIcons-Regular.eot	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/fonts/MaterialIcons-Regular.eot	(from https://smarthr.dreamguystech.com/html/template/assets/css/style.css)
22:47:34	44300/44300	---M--	200	added ('OK')	text/html	etag:%22ad0c-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/MaterialIcons-Regular.woff2	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/fonts/MaterialIcons-Regular.html	(from https://smarthr.dreamguystech.com/html/template/assets/css/style.css)
22:47:35	57620/57620	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22e114-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/MaterialIcons-Regular.woff	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/fonts/MaterialIcons-Regular.woff	(from https://smarthr.dreamguystech.com/html/template/assets/css/style.css)
22:47:36	128180/128180	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%221f4b4-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/MaterialIcons-Regular.ttf	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/fonts/MaterialIcons-Regular.ttf	(from https://smarthr.dreamguystech.com/html/template/assets/css/style.css)
22:47:37	36612/36612	---MCZ	200	added ('OK')	application/font-woff	etag:W/%228f04-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/CircularStd-Book.woff	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/fonts/CircularStd-Book.woff	(from https://smarthr.dreamguystech.com/html/template/assets/css/style.css)
22:47:38	39220/39220	---MCZ	200	added ('OK')	application/font-woff	etag:W/%229934-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/CircularStd-BookItalic.woff	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/fonts/CircularStd-BookItalic.woff	(from https://smarthr.dreamguystech.com/html/template/assets/css/style.css)
22:47:39	40840/40840	---MCZ	200	added ('OK')	application/font-woff	etag:W/%229f88-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/CircularStd-Medium.woff	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/fonts/CircularStd-Medium.woff	(from https://smarthr.dreamguystech.com/html/template/assets/css/style.css)
22:47:40	44660/44660	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22ae74-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/CircularStd-MediumItalic.woff	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/fonts/CircularStd-MediumItalic.woff	(from https://smarthr.dreamguystech.com/html/template/assets/css/style.css)
22:47:41	41308/41308	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22a15c-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/CircularStd-Bold.woff	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/fonts/CircularStd-Bold.woff	(from https://smarthr.dreamguystech.com/html/template/assets/css/style.css)
22:47:42	45156/45156	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22b064-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/CircularStd-BoldItalic.woff	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/fonts/CircularStd-BoldItalic.woff	(from https://smarthr.dreamguystech.com/html/template/assets/css/style.css)
22:47:43	41324/41324	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22a16c-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/CircularStd-Black.woff	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/fonts/CircularStd-Black.woff	(from https://smarthr.dreamguystech.com/html/template/assets/css/style.css)
22:47:44	44884/44884	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22af54-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/CircularStd-BlackItalic.woff	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/fonts/CircularStd-BlackItalic.woff	(from https://smarthr.dreamguystech.com/html/template/assets/css/style.css)
22:47:44	7190/7190	---M--	200	added ('OK')	image/jpeg	etag:%221c16-602a01c97d780%22	https://smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-01.jpg	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-01.jpg	(from https://smarthr.dreamguystech.com/html/template/activities.html)
22:47:45	26974/26974	---M--	200	added ('OK')	image/jpeg	etag:%22695e-602a01c97d780%22	https://smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-16.jpg	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-16.jpg	(from https://smarthr.dreamguystech.com/html/template/activities.html)
22:47:46	21386/21386	---M--	200	added ('OK')	image/jpeg	etag:%22538a-602a01c97d780%22	https://smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-10.jpg	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-10.jpg	(from https://smarthr.dreamguystech.com/html/template/chat.html)
22:47:46	4404/4404	---M--	200	added ('OK')	image/jpeg	etag:%221134-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/placeholder.jpg	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/img/placeholder.jpg	(from https://smarthr.dreamguystech.com/html/template/chat.html)
22:47:46	396/396	---M--	200	added ('OK')	image/png	etag:%2218c-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/attachment.png	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/img/attachment.png	(from https://smarthr.dreamguystech.com/html/template/chat.html)
22:47:46	636/636	---MCZ	200	added ('OK')	application/javascript	etag:W/%223a4-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/js/dropfiles.js	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/js/dropfiles.js	(from https://smarthr.dreamguystech.com/html/template/chat.html)
22:47:47	5233/5233	---M-Z	200	added ('OK')	text/css	etag:%221471-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/css/dataTables.bootstrap4.min.css	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/css/dataTables.bootstrap4.min.css	(from https://smarthr.dreamguystech.com/html/template/profile.html)
22:47:48	16265/16265	---M-Z	200	added ('OK')	text/css	etag:%223f89-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/css/select2.min.css	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/css/select2.min.css	(from https://smarthr.dreamguystech.com/html/template/profile.html)
22:47:48	7789/7789	---M-Z	200	added ('OK')	text/css	etag:%221e6d-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/css/bootstrap-datetimepicker.min.css	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/css/bootstrap-datetimepicker.min.css	(from https://smarthr.dreamguystech.com/html/template/profile.html)
22:47:49	1372/1372	---M-Z	200	added ('OK')	text/css	etag:%2255c-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/plugins/bootstrap-tagsinput/bootstrap-tagsinput.css	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/plugins/bootstrap-tagsinput/bootstrap-tagsinput.css	(from https://smarthr.dreamguystech.com/html/template/profile.html)
22:47:49	66806/66806	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202023%2006:49:18%20GMT	https://smarthr.dreamguystech.com/html/template/assets-details.html	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets-details.html	(from https://smarthr.dreamguystech.com/html/template/profile.html)
22:47:50	487/487	---M--	200	added ('OK')	image/png	etag:%221e7-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/laptop.png	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/img/laptop.png	(from https://smarthr.dreamguystech.com/html/template/profile.html)
22:47:51	74621/74621	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202023%2006:49:18%20GMT	https://smarthr.dreamguystech.com/html/template/user-asset-details.html	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/user-asset-details.html	(from https://smarthr.dreamguystech.com/html/template/profile.html)
22:47:51	809/809	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22329-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/icons/eye.svg	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/img/icons/eye.svg	(from https://smarthr.dreamguystech.com/html/template/profile.html)
22:47:52	845/845	---M--	200	added ('OK')	image/png	etag:%2234d-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/keyboard.png	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/img/keyboard.png	(from https://smarthr.dreamguystech.com/html/template/profile.html)
22:47:52	857/857	---M--	200	added ('OK')	image/png	etag:%22359-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/mouse.png	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/img/mouse.png	(from https://smarthr.dreamguystech.com/html/template/profile.html)
22:47:52	73171/73171	---M-Z	200	added ('OK')	application/javascript	etag:%2211dd3-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/js/select2.min.js	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/js/select2.min.js	(from https://smarthr.dreamguystech.com/html/template/profile.html)
22:47:53	53324/53324	---M-Z	200	added ('OK')	application/javascript	etag:%22d04c-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/js/moment.min.js	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/js/moment.min.js	(from https://smarthr.dreamguystech.com/html/template/profile.html)
22:47:53	38511/38511	---M-Z	200	added ('OK')	application/javascript	etag:%22966f-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/js/bootstrap-datetimepicker.min.js	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/js/bootstrap-datetimepicker.min.js	(from https://smarthr.dreamguystech.com/html/template/profile.html)
22:47:54	86717/86717	---M-Z	200	added ('OK')	application/javascript	etag:%22152bd-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/js/jquery.dataTables.min.js	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/js/jquery.dataTables.min.js	(from https://smarthr.dreamguystech.com/html/template/profile.html)
22:47:54	4534/4534	---M-Z	200	added ('OK')	application/javascript	etag:%2211b6-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/js/dataTables.bootstrap4.min.js	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/js/dataTables.bootstrap4.min.js	(from https://smarthr.dreamguystech.com/html/template/profile.html)
22:47:55	8921/8921	---M-Z	200	added ('OK')	application/javascript	etag:%2222d9-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/plugins/bootstrap-tagsinput/bootstrap-tagsinput.min.js	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/plugins/bootstrap-tagsinput/bootstrap-tagsinput.min.js	(from https://smarthr.dreamguystech.com/html/template/profile.html)
22:47:56	47299/47299	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202023%2006:49:18%20GMT	https://smarthr.dreamguystech.com/html/template/localization.html	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/localization.html	(from https://smarthr.dreamguystech.com/html/template/settings.html)
22:47:56	46565/46565	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202023%2006:49:18%20GMT	https://smarthr.dreamguystech.com/html/template/theme-settings.html	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/theme-settings.html	(from https://smarthr.dreamguystech.com/html/template/settings.html)
22:47:57	56371/56371	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202023%2018:30:58%20GMT	https://smarthr.dreamguystech.com/html/template/roles-permissions.html	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/roles-permissions.html	(from https://smarthr.dreamguystech.com/html/template/settings.html)
22:47:57	47475/47475	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202023%2006:49:18%20GMT	https://smarthr.dreamguystech.com/html/template/email-settings.html	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/email-settings.html	(from https://smarthr.dreamguystech.com/html/template/settings.html)
22:47:57	81689/81689	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Aug%202023%2021:59:04%20GMT	https://smarthr.dreamguystech.com/html/template/performance-setting.html	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/performance-setting.html	(from https://smarthr.dreamguystech.com/html/template/settings.html)
22:47:58	53099/53099	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202023%2006:49:18%20GMT	https://smarthr.dreamguystech.com/html/template/approval-setting.html	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/approval-setting.html	(from https://smarthr.dreamguystech.com/html/template/settings.html)
22:47:58	46058/46058	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202023%2006:49:18%20GMT	https://smarthr.dreamguystech.com/html/template/invoice-settings.html	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/invoice-settings.html	(from https://smarthr.dreamguystech.com/html/template/settings.html)
22:47:58	49695/49695	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202023%2006:49:18%20GMT	https://smarthr.dreamguystech.com/html/template/salary-settings.html	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/salary-settings.html	(from https://smarthr.dreamguystech.com/html/template/settings.html)
22:47:58	46634/46634	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202023%2006:49:18%20GMT	https://smarthr.dreamguystech.com/html/template/notifications-settings.html	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/notifications-settings.html	(from https://smarthr.dreamguystech.com/html/template/settings.html)
22:47:59	2315/2315	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202023%2006:49:18%20GMT	https://smarthr.dreamguystech.com/html/template/change-password.html	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/change-password.html	(from https://smarthr.dreamguystech.com/html/template/settings.html)
22:47:59	51924/51924	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202023%2006:49:18%20GMT	https://smarthr.dreamguystech.com/html/template/leave-type.html	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/leave-type.html	(from https://smarthr.dreamguystech.com/html/template/settings.html)
22:47:59	45967/45967	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202023%2006:49:18%20GMT	https://smarthr.dreamguystech.com/html/template/toxbox-setting.html	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/toxbox-setting.html	(from https://smarthr.dreamguystech.com/html/template/settings.html)
22:47:59	46114/46114	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202023%2006:49:18%20GMT	https://smarthr.dreamguystech.com/html/template/cron-setting.html	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/cron-setting.html	(from https://smarthr.dreamguystech.com/html/template/settings.html)
22:48:00	8699/8699	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202023%2006:49:18%20GMT	https://smarthr.dreamguystech.com/html/template/job-list.html	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/job-list.html	(from https://smarthr.dreamguystech.com/html/template/index.html)
22:48:00	36555/36555	---M--	200	added ('OK')	image/jpeg	etag:%228ecb-602a01c97d780%22	https://smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-04.jpg	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-04.jpg	(from https://smarthr.dreamguystech.com/html/template/employee-dashboard.html)
22:48:01	92323/92323	---M--	200	added ('OK')	image/jpeg	etag:%22168a3-5ffb0f6f2fd80%22	https://smarthr.dreamguystech.com/html/template/assets/img/video-call.jpg	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/img/video-call.jpg	(from https://smarthr.dreamguystech.com/html/template/video-call.html)
22:48:02	37332/37332	---M--	200	added ('OK')	image/jpeg	etag:%2291d4-602a01c97d780%22	https://smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-11.jpg	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-11.jpg	(from https://smarthr.dreamguystech.com/html/template/incoming-call.html)
22:48:03	15605/15605	---M-Z	200	added ('OK')	text/css	etag:%223cf5-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/css/fullcalendar.min.css	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/css/fullcalendar.min.css	(from https://smarthr.dreamguystech.com/html/template/events.html)
22:48:03	253681/253681	---MCZ	200	added ('OK')	application/javascript	etag:%223def1-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/js/jquery-ui.min.js	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/js/jquery-ui.min.js	(from https://smarthr.dreamguystech.com/html/template/events.html)
22:48:03	211327/211327	---M-Z	200	added ('OK')	application/javascript	etag:%223397f-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/js/fullcalendar.min.js	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/js/fullcalendar.min.js	(from https://smarthr.dreamguystech.com/html/template/events.html)
22:48:04	5620/5620	---MCZ	200	added ('OK')	application/javascript	etag:W/%222570-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/js/jquery.fullcalendar.js	C:/Users/herto/Downloads/tm/smarthr.dreamguystech.com/html/template/assets/js/jquery.fullcalendar.js	(from https://smarthr.dreamguystech.com/html/template/events.html)
